trip_id,kode_kendaraan,hari,waktu,latitude,longitude,kecepatan_kmh,jarak_km
16,K-12,Selasa,2025-03-04 04:50:14,-6.002619,106.023636,32.9,0.1274
16,K-12,Selasa,2025-03-04 04:50:29,-6.002348,106.022484,29.5,0.1274
16,K-12,Selasa,2025-03-04 04:50:44,-5.999045,106.022499,36.6,0.1274
16,K-12,Selasa,2025-03-04 04:50:59,-5.995743,106.022514,25.6,0.1274
16,K-12,Selasa,2025-03-04 04:51:14,-5.995042,106.025236,27.0,0.1274
16,K-12,Selasa,2025-03-04 04:51:29,-5.994341,106.027958,30.6,0.1274
16,K-12,Selasa,2025-03-04 04:51:44,-5.992765,106.027873,29.7,0.1274
16,K-12,Selasa,2025-03-04 04:51:58,-5.991189,106.027789,30.5,0.1274
16,K-12,Selasa,2025-03-04 04:52:13,-5.990295,106.025858,26.1,0.1274
16,K-12,Selasa,2025-03-04 04:52:28,-5.9894,106.023927,26.9,0.1274
16,K-12,Selasa,2025-03-04 04:52:43,-5.988786,106.022945,29.6,0.1274
16,K-12,Selasa,2025-03-04 04:52:58,-5.988172,106.021964,29.0,0.1274
16,K-12,Selasa,2025-03-04 04:53:13,-5.987707,106.020783,28.5,0.1274
16,K-12,Selasa,2025-03-04 04:53:28,-5.987242,106.019603,36.7,0.1274
16,K-12,Selasa,2025-03-04 04:53:42,-5.986827,106.018991,25.5,0.1274
16,K-12,Selasa,2025-03-04 04:53:57,-5.986412,106.018379,27.4,0.1274
16,K-12,Selasa,2025-03-04 04:54:12,-5.985682,106.017923,31.4,0.1274
16,K-12,Selasa,2025-03-04 04:54:27,-5.984952,106.017468,36.2,0.1274
16,K-12,Selasa,2025-03-04 04:54:42,-5.984452,106.016956,26.6,0.1274
16,K-12,Selasa,2025-03-04 04:54:57,-5.983953,106.016445,34.5,0.1274
16,K-12,Selasa,2025-03-04 04:55:12,-5.983546,106.0156,33.6,0.1274
16,K-12,Selasa,2025-03-04 04:55:27,-5.983139,106.014755,27.8,0.1274
16,K-12,Selasa,2025-03-04 04:55:41,-5.983088,106.01394,32.5,0.1274
16,K-12,Selasa,2025-03-04 04:55:56,-5.983037,106.013125,33.5,0.1274
16,K-12,Selasa,2025-03-04 04:56:11,-5.98294,106.012154,37.2,0.1274
16,K-12,Selasa,2025-03-04 04:56:26,-5.982843,106.011183,27.6,0.1274
16,K-12,Selasa,2025-03-04 04:56:41,-5.982596,106.010437,26.8,0.1274
16,K-12,Selasa,2025-03-04 04:56:56,-5.98235,106.009692,26.1,0.1274
16,K-12,Selasa,2025-03-04 04:57:11,-5.982049,106.009352,27.3,0.1274
16,K-12,Selasa,2025-03-04 04:57:25,-5.981748,106.009012,33.8,0.1274
16,K-12,Selasa,2025-03-04 04:57:40,-5.981001,106.008845,37.2,0.1274
16,K-12,Selasa,2025-03-04 04:57:55,-5.980255,106.008678,34.9,0.1274
16,K-12,Selasa,2025-03-04 04:58:10,-5.979058,106.008464,36.8,0.1274
16,K-12,Selasa,2025-03-04 04:58:25,-5.977861,106.008249,37.0,0.1274
16,K-12,Selasa,2025-03-04 04:58:40,-5.977447,106.008246,33.2,0.1274
16,K-12,Selasa,2025-03-04 04:58:55,-5.977033,106.008242,33.7,0.1274
16,K-12,Selasa,2025-03-04 04:59:09,-5.976517,106.008462,31.8,0.1274
16,K-12,Selasa,2025-03-04 04:59:24,-5.976001,106.008682,28.7,0.1274
16,K-12,Selasa,2025-03-04 04:59:39,-5.975195,106.008176,28.8,0.1274
16,K-12,Selasa,2025-03-04 04:59:54,-5.974388,106.007671,27.1,0.1274
16,K-12,Selasa,2025-03-04 05:00:09,-5.97308,106.006949,33.7,0.1274
16,K-12,Selasa,2025-03-04 05:00:24,-5.971771,106.006228,33.6,0.1274
16,K-12,Selasa,2025-03-04 05:00:39,-5.971376,106.006035,27.3,0.1274
16,K-12,Selasa,2025-03-04 05:00:54,-5.97098,106.005842,29.5,0.1274
16,K-12,Selasa,2025-03-04 05:01:08,-5.970118,106.005387,27.9,0.1274
16,K-12,Selasa,2025-03-04 05:01:23,-5.969255,106.004933,37.0,0.1274
16,K-12,Selasa,2025-03-04 05:01:38,-5.968457,106.004582,34.7,0.1274
16,K-12,Selasa,2025-03-04 05:01:53,-5.967658,106.004231,28.0,0.1274
16,K-12,Selasa,2025-03-04 05:02:08,-5.966814,106.003848,31.1,0.1274
16,K-12,Selasa,2025-03-04 05:02:23,-5.965969,106.003464,29.5,0.1274
16,K-12,Selasa,2025-03-04 05:02:38,-5.964886,106.002783,32.1,0.1274
16,K-12,Selasa,2025-03-04 05:02:52,-5.963803,106.002102,30.8,0.1274
16,K-12,Selasa,2025-03-04 05:03:07,-5.962492,106.001184,37.0,0.1274
16,K-12,Selasa,2025-03-04 05:03:22,-5.961181,106.000267,26.8,0.1274
16,K-12,Selasa,2025-03-04 05:03:37,-5.959478,105.999981,35.8,0.1274
16,K-12,Selasa,2025-03-04 05:03:52,-5.957774,105.999696,26.0,0.1274
16,K-12,Selasa,2025-03-04 05:04:07,-5.956166,105.999547,30.0,0.1274
16,K-12,Selasa,2025-03-04 05:04:22,-5.954557,105.999397,33.8,0.1274
16,K-12,Selasa,2025-03-04 05:04:36,-5.952616,106.000428,30.9,0.1274
16,K-12,Selasa,2025-03-04 05:04:51,-5.950676,106.001458,30.1,0.1274
16,K-12,Selasa,2025-03-04 05:05:06,-5.949248,106.002139,30.1,0.1274
16,K-12,Selasa,2025-03-04 05:05:21,-5.94782,106.002819,32.1,0.1274
16,K-12,Selasa,2025-03-04 05:05:36,-5.947029,106.002724,26.7,0.1274
16,K-12,Selasa,2025-03-04 05:05:51,-5.946237,106.00263,29.0,0.1274
16,K-12,Selasa,2025-03-04 05:06:06,-5.945759,106.00257,26.1,0.1274
16,K-12,Selasa,2025-03-04 05:06:21,-5.94528,106.002511,30.8,0.1274
16,K-12,Selasa,2025-03-04 05:06:35,-5.944396,106.00276,31.4,0.1274
16,K-12,Selasa,2025-03-04 05:06:50,-5.943513,106.003009,26.7,0.1274
16,K-12,Selasa,2025-03-04 05:07:05,-5.942709,106.002673,35.1,0.1274
16,K-12,Selasa,2025-03-04 05:07:20,-5.941905,106.002337,31.8,0.1274
16,K-12,Selasa,2025-03-04 05:07:35,-5.941111,106.001881,32.3,0.1274
16,K-12,Selasa,2025-03-04 05:07:50,-5.940317,106.001426,34.4,0.1274
16,K-12,Selasa,2025-03-04 05:08:05,-5.939709,106.001327,26.7,0.1274
16,K-12,Selasa,2025-03-04 05:08:19,-5.9391,106.001228,31.2,0.1274
16,K-12,Selasa,2025-03-04 05:08:34,-5.937857,106.001695,35.6,0.1274
16,K-12,Selasa,2025-03-04 05:08:49,-5.936613,106.002163,35.2,0.1274
16,K-12,Selasa,2025-03-04 05:09:04,-5.93584,106.002003,31.4,0.1274
16,K-12,Selasa,2025-03-04 05:09:19,-5.935067,106.001842,28.8,0.1274
16,K-12,Selasa,2025-03-04 05:09:34,-5.935282,106.00157,27.1,0.1274
16,K-12,Selasa,2025-03-04 05:09:49,-5.935498,106.001298,36.4,0.1274
16,K-12,Selasa,2025-03-04 05:10:03,-5.935544,106.000902,27.9,0.1274
16,K-12,Selasa,2025-03-04 05:10:18,-5.93559,106.000507,36.6,0.1274
16,K-12,Selasa,2025-03-04 05:10:33,-5.935287,106.000125,31.4,0.1274
16,K-12,Selasa,2025-03-04 05:10:48,-5.934983,105.999744,28.6,0.1274
16,K-12,Selasa,2025-03-04 05:11:03,-5.934755,105.999501,26.1,0.1274
16,K-12,Selasa,2025-03-04 05:11:18,-5.934526,105.999257,27.6,0.1274
16,K-12,Selasa,2025-03-04 05:11:33,-5.933298,105.998408,36.7,0.1274
16,K-12,Selasa,2025-03-04 05:11:48,-5.932069,105.99756,0.0,0.1274
17,K-12,Selasa,2025-03-04 10:05:00,-5.932069,105.99756,15.0,0.1248
17,K-12,Selasa,2025-03-04 10:05:19,-5.933298,105.998408,24.2,0.1248
17,K-12,Selasa,2025-03-04 10:05:39,-5.934526,105.999257,24.1,0.1248
17,K-12,Selasa,2025-03-04 10:05:59,-5.934755,105.999501,19.2,0.1248
17,K-12,Selasa,2025-03-04 10:06:18,-5.934983,105.999744,24.6,0.1248
17,K-12,Selasa,2025-03-04 10:06:38,-5.935287,106.000125,27.9,0.1248
17,K-12,Selasa,2025-03-04 10:06:58,-5.93559,106.000507,21.2,0.1248
17,K-12,Selasa,2025-03-04 10:07:17,-5.935544,106.000902,28.2,0.1248
17,K-12,Selasa,2025-03-04 10:07:37,-5.935498,106.001298,17.6,0.1248
17,K-12,Selasa,2025-03-04 10:07:57,-5.935282,106.00157,27.5,0.1248
17,K-12,Selasa,2025-03-04 10:08:17,-5.935067,106.001842,18.1,0.1248
17,K-12,Selasa,2025-03-04 10:08:36,-5.93584,106.002003,28.5,0.1248
17,K-12,Selasa,2025-03-04 10:08:56,-5.936613,106.002163,26.4,0.1248
17,K-12,Selasa,2025-03-04 10:09:16,-5.937857,106.001695,20.3,0.1248
17,K-12,Selasa,2025-03-04 10:09:35,-5.9391,106.001228,19.6,0.1248
17,K-12,Selasa,2025-03-04 10:09:55,-5.939709,106.001327,24.0,0.1248
17,K-12,Selasa,2025-03-04 10:10:15,-5.940317,106.001426,24.5,0.1248
17,K-12,Selasa,2025-03-04 10:10:34,-5.941111,106.001881,17.5,0.1248
17,K-12,Selasa,2025-03-04 10:10:54,-5.941905,106.002337,27.8,0.1248
17,K-12,Selasa,2025-03-04 10:11:14,-5.942709,106.002673,23.6,0.1248
17,K-12,Selasa,2025-03-04 10:11:34,-5.943513,106.003009,24.8,0.1248
17,K-12,Selasa,2025-03-04 10:11:53,-5.944396,106.00276,20.7,0.1248
17,K-12,Selasa,2025-03-04 10:12:13,-5.94528,106.002511,20.0,0.1248
17,K-12,Selasa,2025-03-04 10:12:33,-5.945759,106.00257,26.8,0.1248
17,K-12,Selasa,2025-03-04 10:12:52,-5.946237,106.00263,22.0,0.1248
17,K-12,Selasa,2025-03-04 10:13:12,-5.947029,106.002724,22.5,0.1248
17,K-12,Selasa,2025-03-04 10:13:32,-5.94782,106.002819,25.4,0.1248
17,K-12,Selasa,2025-03-04 10:13:52,-5.949248,106.002139,19.0,0.1248
17,K-12,Selasa,2025-03-04 10:14:11,-5.950676,106.001458,22.1,0.1248
17,K-12,Selasa,2025-03-04 10:14:31,-5.952616,106.000428,22.7,0.1248
17,K-12,Selasa,2025-03-04 10:14:51,-5.954557,105.999397,21.2,0.1248
17,K-12,Selasa,2025-03-04 10:15:10,-5.956166,105.999547,18.8,0.1248
17,K-12,Selasa,2025-03-04 10:15:30,-5.957774,105.999696,27.4,0.1248
17,K-12,Selasa,2025-03-04 10:15:50,-5.959478,105.999981,20.9,0.1248
17,K-12,Selasa,2025-03-04 10:16:09,-5.961181,106.000267,29.0,0.1248
17,K-12,Selasa,2025-03-04 10:16:29,-5.962492,106.001184,21.2,0.1248
17,K-12,Selasa,2025-03-04 10:16:49,-5.963803,106.002102,21.9,0.1248
17,K-12,Selasa,2025-03-04 10:17:09,-5.964886,106.002783,26.2,0.1248
17,K-12,Selasa,2025-03-04 10:17:28,-5.965969,106.003464,23.3,0.1248
17,K-12,Selasa,2025-03-04 10:17:48,-5.966814,106.003848,18.4,0.1248
17,K-12,Selasa,2025-03-04 10:18:08,-5.967658,106.004231,20.0,0.1248
17,K-12,Selasa,2025-03-04 10:18:27,-5.968457,106.004582,18.6,0.1248
17,K-12,Selasa,2025-03-04 10:18:47,-5.969255,106.004933,22.5,0.1248
17,K-12,Selasa,2025-03-04 10:19:07,-5.970118,106.005387,18.8,0.1248
17,K-12,Selasa,2025-03-04 10:19:27,-5.97098,106.005842,17.7,0.1248
17,K-12,Selasa,2025-03-04 10:19:46,-5.971376,106.006035,28.4,0.1248
17,K-12,Selasa,2025-03-04 10:20:06,-5.971771,106.006228,27.5,0.1248
17,K-12,Selasa,2025-03-04 10:20:26,-5.97308,106.006949,22.1,0.1248
17,K-12,Selasa,2025-03-04 10:20:45,-5.974388,106.007671,28.7,0.1248
17,K-12,Selasa,2025-03-04 10:21:05,-5.975195,106.008176,27.9,0.1248
17,K-12,Selasa,2025-03-04 10:21:25,-5.976001,106.008682,26.9,0.1248
17,K-12,Selasa,2025-03-04 10:21:44,-5.976517,106.008462,28.3,0.1248
17,K-12,Selasa,2025-03-04 10:22:04,-5.977033,106.008242,25.8,0.1248
17,K-12,Selasa,2025-03-04 10:22:24,-5.977447,106.008246,19.4,0.1248
17,K-12,Selasa,2025-03-04 10:22:44,-5.977861,106.008249,19.0,0.1248
17,K-12,Selasa,2025-03-04 10:23:03,-5.979058,106.008464,29.1,0.1248
17,K-12,Selasa,2025-03-04 10:23:23,-5.980255,106.008678,22.7,0.1248
17,K-12,Selasa,2025-03-04 10:23:43,-5.981001,106.008845,27.6,0.1248
17,K-12,Selasa,2025-03-04 10:24:02,-5.981748,106.009012,23.1,0.1248
17,K-12,Selasa,2025-03-04 10:24:22,-5.982049,106.009352,18.2,0.1248
17,K-12,Selasa,2025-03-04 10:24:42,-5.98235,106.009692,21.8,0.1248
17,K-12,Selasa,2025-03-04 10:25:01,-5.982596,106.010437,22.6,0.1248
17,K-12,Selasa,2025-03-04 10:25:21,-5.982843,106.011183,20.0,0.1248
17,K-12,Selasa,2025-03-04 10:25:41,-5.98294,106.012154,24.1,0.1248
17,K-12,Selasa,2025-03-04 10:26:01,-5.983037,106.013125,17.7,0.1248
17,K-12,Selasa,2025-03-04 10:26:20,-5.983088,106.01394,20.5,0.1248
17,K-12,Selasa,2025-03-04 10:26:40,-5.983139,106.014755,24.3,0.1248
17,K-12,Selasa,2025-03-04 10:27:00,-5.983546,106.0156,27.2,0.1248
17,K-12,Selasa,2025-03-04 10:27:19,-5.983953,106.016445,25.2,0.1248
17,K-12,Selasa,2025-03-04 10:27:39,-5.984452,106.016956,20.5,0.1248
17,K-12,Selasa,2025-03-04 10:27:59,-5.984952,106.017468,17.2,0.1248
17,K-12,Selasa,2025-03-04 10:28:19,-5.985682,106.017923,18.4,0.1248
17,K-12,Selasa,2025-03-04 10:28:38,-5.986412,106.018379,18.7,0.1248
17,K-12,Selasa,2025-03-04 10:28:58,-5.986827,106.018991,20.3,0.1248
17,K-12,Selasa,2025-03-04 10:29:18,-5.987242,106.019603,21.5,0.1248
17,K-12,Selasa,2025-03-04 10:29:37,-5.987707,106.020783,21.9,0.1248
17,K-12,Selasa,2025-03-04 10:29:57,-5.988172,106.021964,17.6,0.1248
17,K-12,Selasa,2025-03-04 10:30:17,-5.988786,106.022945,17.7,0.1248
17,K-12,Selasa,2025-03-04 10:30:36,-5.9894,106.023927,23.8,0.1248
17,K-12,Selasa,2025-03-04 10:30:56,-5.990295,106.025858,21.5,0.1248
17,K-12,Selasa,2025-03-04 10:31:16,-5.991189,106.027789,20.6,0.1248
17,K-12,Selasa,2025-03-04 10:31:36,-5.992765,106.027873,21.7,0.1248
17,K-12,Selasa,2025-03-04 10:31:55,-5.994341,106.027958,22.5,0.1248
17,K-12,Selasa,2025-03-04 10:32:15,-5.995042,106.025236,23.7,0.1248
17,K-12,Selasa,2025-03-04 10:32:35,-5.995743,106.022514,27.0,0.1248
17,K-12,Selasa,2025-03-04 10:32:54,-5.999045,106.022499,24.6,0.1248
17,K-12,Selasa,2025-03-04 10:33:14,-6.002348,106.022484,24.4,0.1248
17,K-12,Selasa,2025-03-04 10:33:34,-6.002619,106.023636,18.6,0.1248
17,K-12,Selasa,2025-03-04 10:33:54,-6.00289,106.024787,0.0,0.1248
18,K-12,Selasa,2025-03-04 16:29:00,-6.00289,106.024787,15.0,0.124
18,K-12,Selasa,2025-03-04 16:29:45,-6.002619,106.023636,5.6,0.124
18,K-12,Selasa,2025-03-04 16:30:31,-6.002348,106.022484,11.1,0.124
18,K-12,Selasa,2025-03-04 16:31:16,-5.999045,106.022499,8.7,0.124
18,K-12,Selasa,2025-03-04 16:32:02,-5.995743,106.022514,5.0,0.124
18,K-12,Selasa,2025-03-04 16:32:48,-5.995042,106.025236,5.0,0.124
18,K-12,Selasa,2025-03-04 16:33:33,-5.994341,106.027958,12.5,0.124
18,K-12,Selasa,2025-03-04 16:34:19,-5.992765,106.027873,13.5,0.124
18,K-12,Selasa,2025-03-04 16:35:04,-5.991189,106.027789,10.1,0.124
18,K-12,Selasa,2025-03-04 16:35:50,-5.990295,106.025858,5.7,0.124
18,K-12,Selasa,2025-03-04 16:36:36,-5.9894,106.023927,14.6,0.124
18,K-12,Selasa,2025-03-04 16:37:21,-5.988786,106.022945,5.6,0.124
18,K-12,Selasa,2025-03-04 16:38:07,-5.988172,106.021964,15.1,0.124
18,K-12,Selasa,2025-03-04 16:38:52,-5.987707,106.020783,7.7,0.124
18,K-12,Selasa,2025-03-04 16:39:38,-5.987242,106.019603,8.6,0.124
18,K-12,Selasa,2025-03-04 16:40:24,-5.986827,106.018991,11.3,0.124
18,K-12,Selasa,2025-03-04 16:41:09,-5.986412,106.018379,14.0,0.124
18,K-12,Selasa,2025-03-04 16:41:55,-5.985682,106.017923,11.0,0.124
18,K-12,Selasa,2025-03-04 16:42:41,-5.984952,106.017468,10.0,0.124
18,K-12,Selasa,2025-03-04 16:43:26,-5.984452,106.016956,10.0,0.124
18,K-12,Selasa,2025-03-04 16:44:12,-5.983953,106.016445,9.8,0.124
18,K-12,Selasa,2025-03-04 16:44:57,-5.983546,106.0156,10.7,0.124
18,K-12,Selasa,2025-03-04 16:45:43,-5.983139,106.014755,9.6,0.124
18,K-12,Selasa,2025-03-04 16:46:29,-5.983088,106.01394,5.0,0.124
18,K-12,Selasa,2025-03-04 16:47:14,-5.983037,106.013125,7.9,0.124
18,K-12,Selasa,2025-03-04 16:48:00,-5.98294,106.012154,5.2,0.124
18,K-12,Selasa,2025-03-04 16:48:45,-5.982843,106.011183,8.9,0.124
18,K-12,Selasa,2025-03-04 16:49:31,-5.982596,106.010437,7.6,0.124
18,K-12,Selasa,2025-03-04 16:50:17,-5.98235,106.009692,14.7,0.124
18,K-12,Selasa,2025-03-04 16:51:02,-5.982049,106.009352,14.4,0.124
18,K-12,Selasa,2025-03-04 16:51:48,-5.981748,106.009012,11.5,0.124
18,K-12,Selasa,2025-03-04 16:52:34,-5.981001,106.008845,11.1,0.124
18,K-12,Selasa,2025-03-04 16:53:19,-5.980255,106.008678,7.1,0.124
18,K-12,Selasa,2025-03-04 16:54:05,-5.979058,106.008464,11.8,0.124
18,K-12,Selasa,2025-03-04 16:54:50,-5.977861,106.008249,15.6,0.124
18,K-12,Selasa,2025-03-04 16:55:36,-5.977447,106.008246,10.8,0.124
18,K-12,Selasa,2025-03-04 16:56:22,-5.977033,106.008242,6.6,0.124
18,K-12,Selasa,2025-03-04 16:57:07,-5.976517,106.008462,5.0,0.124
18,K-12,Selasa,2025-03-04 16:57:53,-5.976001,106.008682,9.7,0.124
18,K-12,Selasa,2025-03-04 16:58:38,-5.975195,106.008176,10.2,0.124
18,K-12,Selasa,2025-03-04 16:59:24,-5.974388,106.007671,12.6,0.124
18,K-12,Selasa,2025-03-04 17:00:10,-5.97308,106.006949,13.2,0.124
18,K-12,Selasa,2025-03-04 17:00:55,-5.971771,106.006228,8.5,0.124
18,K-12,Selasa,2025-03-04 17:01:41,-5.971376,106.006035,13.8,0.124
18,K-12,Selasa,2025-03-04 17:02:27,-5.97098,106.005842,6.8,0.124
18,K-12,Selasa,2025-03-04 17:03:12,-5.970118,106.005387,10.8,0.124
18,K-12,Selasa,2025-03-04 17:03:58,-5.969255,106.004933,12.3,0.124
18,K-12,Selasa,2025-03-04 17:04:43,-5.968457,106.004582,6.2,0.124
18,K-12,Selasa,2025-03-04 17:05:29,-5.967658,106.004231,9.2,0.124
18,K-12,Selasa,2025-03-04 17:06:15,-5.966814,106.003848,8.9,0.124
18,K-12,Selasa,2025-03-04 17:07:00,-5.965969,106.003464,8.9,0.124
18,K-12,Selasa,2025-03-04 17:07:46,-5.964886,106.002783,6.3,0.124
18,K-12,Selasa,2025-03-04 17:08:31,-5.963803,106.002102,9.9,0.124
18,K-12,Selasa,2025-03-04 17:09:17,-5.962492,106.001184,11.2,0.124
18,K-12,Selasa,2025-03-04 17:10:03,-5.961181,106.000267,9.6,0.124
18,K-12,Selasa,2025-03-04 17:10:48,-5.959478,105.999981,14.1,0.124
18,K-12,Selasa,2025-03-04 17:11:34,-5.957774,105.999696,12.6,0.124
18,K-12,Selasa,2025-03-04 17:12:19,-5.956166,105.999547,12.4,0.124
18,K-12,Selasa,2025-03-04 17:13:05,-5.954557,105.999397,10.1,0.124
18,K-12,Selasa,2025-03-04 17:13:51,-5.952616,106.000428,10.6,0.124
18,K-12,Selasa,2025-03-04 17:14:36,-5.950676,106.001458,15.9,0.124
18,K-12,Selasa,2025-03-04 17:15:22,-5.949248,106.002139,9.6,0.124
18,K-12,Selasa,2025-03-04 17:16:08,-5.94782,106.002819,8.4,0.124
18,K-12,Selasa,2025-03-04 17:16:53,-5.947029,106.002724,15.4,0.124
18,K-12,Selasa,2025-03-04 17:17:39,-5.946237,106.00263,9.4,0.124
18,K-12,Selasa,2025-03-04 17:18:24,-5.945759,106.00257,10.3,0.124
18,K-12,Selasa,2025-03-04 17:19:10,-5.94528,106.002511,10.5,0.124
18,K-12,Selasa,2025-03-04 17:19:56,-5.944396,106.00276,12.0,0.124
18,K-12,Selasa,2025-03-04 17:20:41,-5.943513,106.003009,14.3,0.124
18,K-12,Selasa,2025-03-04 17:21:27,-5.942709,106.002673,12.1,0.124
18,K-12,Selasa,2025-03-04 17:22:12,-5.941905,106.002337,13.5,0.124
18,K-12,Selasa,2025-03-04 17:22:58,-5.941111,106.001881,7.1,0.124
18,K-12,Selasa,2025-03-04 17:23:44,-5.940317,106.001426,9.7,0.124
18,K-12,Selasa,2025-03-04 17:24:29,-5.939709,106.001327,15.4,0.124
18,K-12,Selasa,2025-03-04 17:25:15,-5.9391,106.001228,7.2,0.124
18,K-12,Selasa,2025-03-04 17:26:01,-5.937857,106.001695,7.5,0.124
18,K-12,Selasa,2025-03-04 17:26:46,-5.936613,106.002163,15.2,0.124
18,K-12,Selasa,2025-03-04 17:27:32,-5.93584,106.002003,15.7,0.124
18,K-12,Selasa,2025-03-04 17:28:17,-5.935067,106.001842,13.2,0.124
18,K-12,Selasa,2025-03-04 17:29:03,-5.935282,106.00157,12.4,0.124
18,K-12,Selasa,2025-03-04 17:29:49,-5.935498,106.001298,12.2,0.124
18,K-12,Selasa,2025-03-04 17:30:34,-5.935544,106.000902,9.8,0.124
18,K-12,Selasa,2025-03-04 17:31:20,-5.93559,106.000507,9.7,0.124
18,K-12,Selasa,2025-03-04 17:32:05,-5.935287,106.000125,10.6,0.124
18,K-12,Selasa,2025-03-04 17:32:51,-5.934983,105.999744,15.1,0.124
18,K-12,Selasa,2025-03-04 17:33:37,-5.934755,105.999501,12.6,0.124
18,K-12,Selasa,2025-03-04 17:34:22,-5.934526,105.999257,7.4,0.124
18,K-12,Selasa,2025-03-04 17:35:08,-5.933298,105.998408,10.8,0.124
18,K-12,Selasa,2025-03-04 17:35:54,-5.932069,105.99756,0.0,0.124
19,K-04,Rabu,2025-03-05 04:57:00,-6.120401,106.184492,15.0,0.328
19,K-04,Rabu,2025-03-05 04:57:29,-6.120006,106.18302,35.5,0.328
19,K-04,Rabu,2025-03-05 04:57:58,-6.119611,106.181548,45.7,0.328
19,K-04,Rabu,2025-03-05 04:58:28,-6.11819,106.181962,42.5,0.328
19,K-04,Rabu,2025-03-05 04:58:57,-6.116769,106.182376,43.6,0.328
19,K-04,Rabu,2025-03-05 04:59:27,-6.11523,106.183165,37.2,0.328
19,K-04,Rabu,2025-03-05 04:59:56,-6.113691,106.183954,44.5,0.328
19,K-04,Rabu,2025-03-05 05:00:26,-6.112462,106.182965,37.9,0.328
19,K-04,Rabu,2025-03-05 05:00:55,-6.111233,106.181977,41.3,0.328
19,K-04,Rabu,2025-03-05 05:01:24,-6.107071,106.178041,37.9,0.328
19,K-04,Rabu,2025-03-05 05:01:54,-6.10291,106.174104,35.9,0.328
19,K-04,Rabu,2025-03-05 05:02:23,-6.101555,106.172775,43.5,0.328
19,K-04,Rabu,2025-03-05 05:02:53,-6.100201,106.171446,37.5,0.328
19,K-04,Rabu,2025-03-05 05:03:22,-6.099287,106.170243,35.2,0.328
19,K-04,Rabu,2025-03-05 05:03:52,-6.098373,106.169039,45.5,0.328
19,K-04,Rabu,2025-03-05 05:04:21,-6.097544,106.167923,37.3,0.328
19,K-04,Rabu,2025-03-05 05:04:51,-6.096714,106.166806,37.4,0.328
19,K-04,Rabu,2025-03-05 05:05:20,-6.095384,106.164179,35.8,0.328
19,K-04,Rabu,2025-03-05 05:05:49,-6.094054,106.161552,38.6,0.328
19,K-04,Rabu,2025-03-05 05:06:19,-6.090362,106.150789,40.3,0.328
19,K-04,Rabu,2025-03-05 05:06:48,-6.086671,106.140026,42.8,0.328
19,K-04,Rabu,2025-03-05 05:07:18,-6.086009,106.138655,36.2,0.328
19,K-04,Rabu,2025-03-05 05:07:47,-6.085348,106.137283,46.2,0.328
19,K-04,Rabu,2025-03-05 05:08:17,-6.084086,106.135965,46.3,0.328
19,K-04,Rabu,2025-03-05 05:08:46,-6.082823,106.134648,36.5,0.328
19,K-04,Rabu,2025-03-05 05:09:16,-6.071108,106.128433,42.4,0.328
19,K-04,Rabu,2025-03-05 05:09:45,-6.059393,106.122219,45.2,0.328
19,K-04,Rabu,2025-03-05 05:10:14,-6.055872,106.120039,40.3,0.328
19,K-04,Rabu,2025-03-05 05:10:44,-6.052352,106.11786,42.4,0.328
19,K-04,Rabu,2025-03-05 05:11:13,-6.050965,106.116649,43.7,0.328
19,K-04,Rabu,2025-03-05 05:11:43,-6.049578,106.115439,38.0,0.328
19,K-04,Rabu,2025-03-05 05:12:12,-6.046235,106.111776,38.0,0.328
19,K-04,Rabu,2025-03-05 05:12:42,-6.042891,106.108113,35.3,0.328
19,K-04,Rabu,2025-03-05 05:13:11,-6.041576,106.106827,43.8,0.328
19,K-04,Rabu,2025-03-05 05:13:41,-6.04026,106.10554,42.4,0.328
19,K-04,Rabu,2025-03-05 05:14:10,-6.037822,106.10378,37.4,0.328
19,K-04,Rabu,2025-03-05 05:14:39,-6.035384,106.102019,43.5,0.328
19,K-04,Rabu,2025-03-05 05:15:09,-6.031515,106.099596,44.8,0.328
19,K-04,Rabu,2025-03-05 05:15:38,-6.027647,106.097174,35.0,0.328
19,K-04,Rabu,2025-03-05 05:16:08,-6.025531,106.095443,45.7,0.328
19,K-04,Rabu,2025-03-05 05:16:37,-6.023414,106.093712,39.6,0.328
19,K-04,Rabu,2025-03-05 05:17:07,-6.022845,106.092225,44.7,0.328
19,K-04,Rabu,2025-03-05 05:17:36,-6.022276,106.090738,45.8,0.328
19,K-04,Rabu,2025-03-05 05:18:06,-6.02324,106.089192,35.0,0.328
19,K-04,Rabu,2025-03-05 05:18:35,-6.024204,106.087646,44.6,0.328
19,K-04,Rabu,2025-03-05 05:19:04,-6.02497,106.086703,44.1,0.328
19,K-04,Rabu,2025-03-05 05:19:34,-6.025735,106.085761,36.8,0.328
19,K-04,Rabu,2025-03-05 05:20:03,-6.028745,106.085247,43.6,0.328
19,K-04,Rabu,2025-03-05 05:20:33,-6.031754,106.084733,45.1,0.328
19,K-04,Rabu,2025-03-05 05:21:02,-6.032953,106.083847,38.1,0.328
19,K-04,Rabu,2025-03-05 05:21:32,-6.034152,106.082962,35.0,0.328
19,K-04,Rabu,2025-03-05 05:22:01,-6.033387,106.081626,38.2,0.328
19,K-04,Rabu,2025-03-05 05:22:30,-6.032623,106.080289,41.8,0.328
19,K-04,Rabu,2025-03-05 05:23:00,-6.031683,106.079026,45.7,0.328
